customer_id,total_transactions,total_volume,avg_amount,max_amount,flagged_transactions,avg_fraud_risk,cross_border_ratio,unique_devices,unique_counterparties,flag_rate,customer_fraud_score,customer_risk_level,customer_type,home_country,account_tenure_months,expected_monthly_volume,baseline_risk
CUST20172,29,117400.15,4048.2810344827585,45436.14,0,25.103448275862068,0.4827586206896552,28,29,0.0,21,Low,Individual,United States,56,11098.2,Moderate
CUST20173,31,121571.28,3921.654193548387,14239.96,1,29.483870967741936,0.967741935483871,31,31,0.03225806451612903,34,Moderate,Business,Turkey,59,39014.54,Low
CUST20174,36,102140.46,2837.235,8508.08,13,53.19444444444444,0.4166666666666667,36,36,0.3611111111111111,45,Moderate,Business,United States,98,1380.08,Moderate
CUST20175,48,215730.39,4494.383125,47136.47,2,22.916666666666668,0.4166666666666667,48,48,0.041666666666666664,20,Low,Individual,United States,78,61046.77,Low
CUST20176,43,108710.92,2528.1609302325583,16356.76,3,25.88372093023256,0.4883720930232558,42,43,0.06976744186046512,24,Low,Business,United States,31,8116.22,High
CUST20177,39,221484.21,5679.082307692307,98731.47,4,35.0,0.9230769230769231,39,39,0.10256410256410256,38,Moderate,Individual,United Kingdom,65,9934.6,Moderate
CUST20178,41,146204.77000000002,3565.9700000000003,17519.15,3,23.195121951219512,0.2926829268292683,41,41,0.07317073170731707,19,Low,Individual,United States,42,26351.42,Low
CUST20179,34,109425.28,3218.390588235294,18019.22,5,34.3235294117647,0.9705882352941176,33,34,0.14705882352941177,40,Moderate,Individual,Nigeria,26,8533.81,Low
CUST20180,28,66347.2,2369.542857142857,7000.72,1,29.857142857142858,0.9642857142857143,28,27,0.03571428571428571,34,Moderate,Business,Turkey,92,8493.91,Moderate
CUST20181,31,97136.42,3133.4329032258065,25011.86,5,35.645161290322584,0.6774193548387096,31,31,0.16129032258064516,35,Moderate,Business,United States,5,4769.92,Moderate
CUST20182,37,72257.7,1952.9108108108107,9530.11,3,29.16216216216216,0.972972972972973,36,36,0.08108108108108109,35,Moderate,Individual,Nigeria,18,118079.31,Low
CUST20183,41,196786.63999999998,4799.674146341463,64610.52,5,31.975609756097562,0.975609756097561,41,41,0.12195121951219512,38,Moderate,Individual,Mexico,75,12244.11,Moderate
CUST20184,40,93052.66,2326.3165,11952.48,1,24.175,0.475,39,39,0.025,21,Low,Individual,United States,14,9256.67,Low
CUST20185,32,68709.18,2147.161875,5668.14,1,29.0,0.84375,32,32,0.03125,31,Moderate,Individual,United Arab Emirates,45,8242.4,Moderate
CUST20186,35,116393.49,3325.528285714286,17153.53,5,31.057142857142857,0.5714285714285714,35,35,0.14285714285714285,30,Moderate,Individual,United States,79,7557.08,Moderate
CUST20187,37,126583.53,3421.1764864864863,19018.1,2,25.72972972972973,0.35135135135135137,37,37,0.05405405405405406,20,Low,Individual,United States,21,12659.71,Low
CUST20188,40,79249.79000000001,1981.2447500000003,8374.36,0,21.575,0.525,40,40,0.0,20,Low,Individual,United States,11,14641.7,High
CUST20189,24,50625.86,2109.4108333333334,6165.7,0,21.583333333333332,0.5416666666666666,24,24,0.0,21,Low,Individual,United States,27,19174.39,Low
CUST20190,51,101975.88,1999.5270588235296,7573.22,0,23.254901960784313,0.45098039215686275,51,51,0.0,19,Low,Individual,United States,34,16066.57,Low
CUST20191,37,103601.86,2800.05027027027,20492.6,3,33.486486486486484,0.9459459459459459,37,37,0.08108108108108109,37,Moderate,Individual,Canada,29,10280.6,Low
CUST20192,38,211919.19999999998,5576.821052631579,75478.23,2,31.342105263157894,0.5526315789473685,38,38,0.05263157894736842,27,Low,Individual,United States,59,12835.44,High
CUST20193,31,76966.51,2482.7906451612903,9576.25,2,31.419354838709676,0.41935483870967744,31,31,0.06451612903225806,25,Low,Business,United States,100,9169.47,High
CUST20194,35,74246.47,2121.327714285714,10977.18,1,27.17142857142857,0.9714285714285714,35,34,0.02857142857142857,33,Moderate,Individual,Turkey,13,11729.71,Low
CUST20195,33,137525.01,4167.424545454545,22545.54,3,31.848484848484848,0.8484848484848485,33,33,0.09090909090909091,34,Moderate,Individual,Canada,83,14574.81,Low
CUST20196,35,100543.90999999999,2872.6831428571427,20187.05,0,21.314285714285713,0.42857142857142855,34,35,0.0,18,Low,Individual,United States,61,51120.92,Low
CUST20197,39,142892.7,3663.915384615385,12620.36,1,27.333333333333332,0.5128205128205128,39,39,0.02564102564102564,23,Low,Individual,United States,109,17479.72,Low
CUST20198,48,337567.44,7032.655,73057.43,5,29.25,0.4375,48,48,0.10416666666666667,26,Low,Individual,United States,28,18635.88,Moderate
CUST20199,39,128950.87999999999,3306.4328205128204,16875.85,1,25.153846153846153,0.5641025641025641,39,39,0.02564102564102564,23,Low,Individual,United States,77,25233.25,Low
CUST20200,33,69066.95,2092.9378787878786,9764.96,2,27.727272727272727,0.5454545454545454,33,33,0.06060606060606061,26,Low,Individual,United States,18,6398.75,Low
CUST20201,41,108315.77,2641.8480487804877,21765.24,5,28.24390243902439,0.4634146341463415,41,41,0.12195121951219512,26,Low,Individual,United States,95,14404.37,Low
CUST20202,32,74569.31,2330.2909375,18814.62,1,27.46875,0.5,32,32,0.03125,23,Low,Individual,United States,39,5567.11,Low
CUST20203,34,75355.73,2216.345,7849.86,4,37.11764705882353,0.6176470588235294,34,34,0.11764705882352941,33,Moderate,Individual,United States,47,4137.14,Low
CUST20204,39,97541.63,2501.067435897436,19921.66,2,24.58974358974359,0.3076923076923077,38,39,0.05128205128205128,19,Low,Individual,United States,108,11298.91,Moderate
CUST20205,44,92565.49,2103.7611363636365,7541.02,0,27.5,0.9545454545454546,44,44,0.0,31,Moderate,Individual,Mexico,55,34509.26,Low
CUST20206,31,57431.08,1852.6154838709679,7619.69,0,26.870967741935484,0.8709677419354839,31,31,0.0,30,Moderate,Business,Mexico,96,8925.38,Low
CUST20207,50,198223.37999999998,3964.4675999999995,67115.04,2,29.88,0.94,50,50,0.04,34,Moderate,Individual,United Arab Emirates,77,27406.58,Low
CUST20208,45,100538.12,2234.180444444444,21695.91,4,30.511111111111113,0.5333333333333333,45,45,0.08888888888888889,28,Low,Individual,United States,114,5360.91,Moderate
CUST20209,42,130501.29,3107.1735714285714,26500.48,0,24.928571428571427,0.9761904761904762,42,42,0.0,31,Moderate,Individual,United Kingdom,114,26981.17,Low
CUST20210,43,86350.13,2008.142558139535,7636.41,3,27.46511627906977,0.8837209302325582,43,43,0.06976744186046512,32,Moderate,Individual,Canada,96,14459.15,High
CUST20211,37,95299.04,2575.6497297297296,14543.47,2,27.756756756756758,0.3783783783783784,37,36,0.05405405405405406,22,Low,Individual,United States,73,8334.39,Moderate
CUST20212,40,87418.55,2185.46375,15735.49,1,26.875,0.375,40,40,0.025,20,Low,Individual,United States,97,8158.61,Low
CUST20213,44,208641.78,4741.858636363636,23709.78,6,36.65909090909091,1.0,44,43,0.13636363636363635,41,Moderate,Individual,Mexico,36,12836.37,Moderate
CUST20214,39,147464.21,3781.1335897435897,57448.36,1,27.025641025641026,0.9743589743589743,39,39,0.02564102564102564,33,Moderate,Individual,Turkey,100,28492.24,Low
CUST20215,42,134580.13,3204.2888095238095,15479.86,0,26.523809523809526,1.0,42,41,0.0,32,Moderate,Individual,Turkey,102,19602.24,Low
CUST20216,43,113159.94,2631.626511627907,14670.84,4,42.2093023255814,0.9767441860465116,43,43,0.09302325581395349,42,Moderate,Individual,United Arab Emirates,16,3642.54,Low
CUST20217,31,74294.89,2396.60935483871,7731.37,2,37.45161290322581,0.5483870967741935,31,31,0.06451612903225806,30,Moderate,Individual,United States,106,4053.32,Low
CUST20218,35,60339.729999999996,1723.9922857142856,6776.74,2,29.057142857142857,0.9714285714285714,35,35,0.05714285714285714,35,Moderate,Individual,Nigeria,71,29010.39,Moderate
CUST20219,33,176891.25,5360.340909090909,92643.92,1,30.545454545454547,0.9393939393939394,33,33,0.030303030303030304,34,Moderate,Individual,Turkey,75,24836.84,Low
CUST20220,37,126300.5,3413.527027027027,29291.0,0,26.243243243243242,0.972972972972973,36,37,0.0,31,Moderate,Individual,India,109,45436.49,Moderate
CUST20221,31,114289.12,3686.7458064516127,16577.32,3,31.193548387096776,0.3870967741935484,31,31,0.0967741935483871,25,Low,Individual,United States,26,10375.53,High
CUST20222,33,82654.05,2504.668181818182,13692.97,1,27.393939393939394,0.3333333333333333,32,33,0.030303030303030304,20,Low,Individual,United States,83,5827.88,Low
CUST20223,38,89332.0,2350.842105263158,9597.53,2,28.473684210526315,0.9736842105263158,38,38,0.05263157894736842,34,Moderate,Individual,Brazil,92,14454.54,Moderate
CUST20224,39,113717.6,2915.8358974358976,26717.97,2,29.53846153846154,0.9487179487179487,39,39,0.05128205128205128,34,Moderate,Individual,Nigeria,16,9051.19,High
CUST20225,43,79651.81,1852.3676744186046,10125.21,2,28.837209302325583,0.37209302325581395,43,43,0.046511627906976744,22,Low,Business,United States,109,5194.34,Moderate
CUST20226,39,124346.67,3188.376153846154,24113.48,1,25.692307692307693,0.5384615384615384,39,38,0.02564102564102564,23,Low,Individual,United States,103,13064.39,Moderate
CUST20227,31,203568.3,6566.7193548387095,55700.43,4,31.161290322580644,0.41935483870967744,31,31,0.12903225806451613,27,Low,Individual,United States,34,14064.64,Low
CUST20228,32,78286.25,2446.4453125,12262.97,1,25.71875,0.9375,32,32,0.03125,31,Moderate,Individual,Mexico,13,10614.85,Moderate
CUST20229,38,102781.58,2704.7784210526315,16235.36,0,25.894736842105264,0.9210526315789473,38,38,0.0,30,Moderate,Individual,India,115,85627.06,Low
CUST20230,39,109500.3,2807.7000000000003,28218.85,1,28.846153846153847,0.5128205128205128,39,39,0.02564102564102564,24,Low,Individual,United States,72,8305.82,High
CUST20231,46,119330.41,2594.139347826087,12189.04,0,24.73913043478261,0.8913043478260869,46,46,0.0,29,Low,Individual,Canada,94,33926.67,Low
CUST20232,40,135741.08,3393.5269999999996,27164.59,2,30.1,0.95,40,40,0.05,34,Moderate,Business,United Arab Emirates,21,17699.52,Low
CUST20233,43,162972.19,3790.050930232558,41630.88,5,27.906976744186046,0.3023255813953488,42,43,0.11627906976744186,23,Low,Individual,United States,99,9869.82,Low
CUST20234,42,99833.78,2376.994761904762,11502.57,1,30.285714285714285,0.9523809523809523,42,42,0.023809523809523808,34,Moderate,Individual,Mexico,84,11868.48,Low
CUST20235,43,153415.25,3567.796511627907,26863.08,0,27.11627906976744,0.37209302325581395,42,43,0.0,20,Low,Business,United States,15,15517.45,Low
CUST20236,33,82624.25,2503.7651515151515,16065.31,2,35.27272727272727,0.5757575757575758,33,33,0.06060606060606061,30,Moderate,Individual,United States,97,4378.27,Low
CUST20237,53,178505.03,3368.019433962264,15259.72,12,44.18867924528302,0.9433962264150944,53,53,0.22641509433962265,47,Moderate,Business,Canada,82,3820.85,Moderate
CUST20238,39,100074.12,2566.0030769230766,18603.46,0,31.71794871794872,1.0,39,39,0.0,34,Moderate,Individual,United Arab Emirates,87,8781.22,Moderate
CUST20239,35,87351.17,2495.747714285714,11488.8,1,24.514285714285716,0.45714285714285713,35,34,0.02857142857142857,21,Low,Business,United States,7,17563.05,Low
CUST20240,46,129464.06,2814.4360869565216,13476.43,4,35.02173913043478,0.391304347826087,45,46,0.08695652173913043,27,Low,Individual,United States,23,4582.11,Low
CUST20241,37,118743.62,3209.287027027027,35871.11,3,24.2972972972973,0.4594594594594595,37,37,0.08108108108108109,23,Low,Individual,United States,21,34686.45,Moderate
CUST20242,39,89799.27,2302.5453846153846,17283.53,4,34.17948717948718,0.48717948717948717,39,39,0.10256410256410256,29,Low,Individual,United States,69,3148.14,Low
CUST20243,37,120002.79,3243.3186486486484,23299.75,0,25.216216216216218,0.8378378378378378,36,37,0.0,28,Low,Business,United Kingdom,64,16900.31,Moderate
CUST20244,30,125658.9,4188.63,20672.76,3,37.13333333333333,1.0,30,30,0.1,40,Moderate,Individual,United Kingdom,67,7046.58,Low
CUST20245,36,116125.0,3225.6944444444443,48400.96,2,27.194444444444443,0.5277777777777778,36,36,0.05555555555555555,25,Low,Individual,United States,18,9602.07,Moderate
CUST20246,39,96413.85,2472.15,12091.22,1,26.102564102564102,0.9487179487179487,39,39,0.02564102564102564,32,Moderate,Individual,Brazil,45,60113.14,Low
CUST20247,39,84451.57,2165.424871794872,7687.99,1,32.87179487179487,0.9487179487179487,39,39,0.02564102564102564,35,Moderate,Business,Nigeria,24,8760.78,Low
CUST20248,32,81535.58,2547.986875,9535.71,2,32.84375,0.40625,32,32,0.0625,25,Low,Business,United States,56,6179.07,Low
CUST20249,35,123231.65,3520.9042857142854,31167.88,2,26.057142857142857,0.9142857142857143,35,35,0.05714285714285714,32,Moderate,Individual,Canada,14,16679.16,Moderate
CUST20250,33,122455.71,3710.779090909091,21677.23,6,32.333333333333336,0.42424242424242425,33,33,0.18181818181818182,29,Low,Individual,United States,22,11751.5,Low
CUST20251,45,144715.91999999998,3215.909333333333,26278.98,2,27.955555555555556,0.4666666666666667,45,45,0.044444444444444446,23,Low,Individual,United States,105,15753.5,Low
CUST20252,30,87745.44,2924.848,13426.34,3,35.53333333333333,0.4666666666666667,30,30,0.1,29,Low,Business,United States,22,4861.92,Low
CUST20253,41,83204.45,2029.3768292682926,6864.33,0,27.341463414634145,0.975609756097561,41,41,0.0,32,Moderate,Business,United Kingdom,31,13961.1,High
CUST20254,33,80908.44,2451.7709090909093,13899.72,1,27.666666666666668,0.8787878787878788,33,33,0.030303030303030304,31,Moderate,Business,United Arab Emirates,24,11244.84,Low
CUST20255,34,87562.36,2575.363529411765,10101.78,1,31.470588235294116,0.9117647058823529,34,34,0.029411764705882353,33,Moderate,Individual,Canada,99,12247.72,Low
CUST20256,32,102010.22,3187.819375,15264.39,1,31.34375,0.96875,32,32,0.03125,35,Moderate,Individual,Nigeria,18,11986.77,Low
CUST20257,46,88264.81999999999,1918.8004347826086,14208.8,0,25.369565217391305,0.45652173913043476,45,46,0.0,21,Low,Individual,United States,2,7488.55,Low
CUST20258,57,105841.54000000001,1856.8691228070177,8848.37,0,29.24561403508772,0.9473684210526315,56,56,0.0,32,Moderate,Individual,United Arab Emirates,44,7879.19,Moderate
CUST20259,42,105338.62,2508.062380952381,15718.2,3,34.833333333333336,0.9047619047619048,42,42,0.07142857142857142,36,Moderate,Individual,Mexico,62,6019.35,Low
CUST20260,40,106023.34,2650.5834999999997,15366.86,3,33.65,1.0,40,40,0.075,38,Moderate,Individual,United Kingdom,25,6863.43,Moderate
CUST20261,37,104962.3,2836.818918918919,15259.99,6,31.027027027027028,0.5135135135135135,37,37,0.16216216216216217,30,Moderate,Business,United States,79,7544.51,Low
CUST20262,34,117539.23000000001,3457.0361764705885,17181.95,4,32.55882352941177,0.8529411764705882,34,33,0.11764705882352941,36,Moderate,Individual,United Kingdom,46,8981.67,Low
CUST20263,38,139797.12,3678.871578947368,53061.8,4,28.94736842105263,0.5526315789473685,38,37,0.10526315789473684,28,Low,Individual,United States,112,11591.35,Low
CUST20264,40,107036.99,2675.92475,11590.33,4,32.225,0.975,40,40,0.1,38,Moderate,Individual,Turkey,70,8098.17,Low
CUST20265,42,128472.39,3058.8664285714285,23997.63,7,36.095238095238095,0.2619047619047619,42,42,0.16666666666666666,27,Low,Individual,United States,103,2702.63,Low
CUST20266,41,94931.83,2315.410487804878,17765.03,1,26.609756097560975,0.926829268292683,40,41,0.024390243902439025,31,Moderate,Individual,United Kingdom,119,20139.99,High
CUST20267,38,90530.06,2382.37,12723.65,2,26.763157894736842,0.5526315789473685,38,37,0.05263157894736842,25,Low,Business,United States,39,22783.85,Moderate
CUST20268,41,147438.76,3596.067317073171,20167.57,2,29.70731707317073,0.43902439024390244,41,41,0.04878048780487805,24,Low,Individual,United States,93,8818.23,Moderate
CUST20269,38,85182.68000000001,2241.6494736842105,9483.93,1,28.18421052631579,0.9210526315789473,38,38,0.02631578947368421,32,Moderate,Business,Brazil,75,19947.04,Moderate
CUST20270,42,75326.89,1793.497380952381,4640.5,1,27.976190476190474,0.9523809523809523,42,42,0.023809523809523808,32,Moderate,Individual,Canada,76,20233.96,High
CUST20271,33,76630.23999999999,2322.1284848484847,12787.14,1,27.939393939393938,1.0,33,33,0.030303030303030304,34,Moderate,Individual,Nigeria,84,25210.97,Low
CUST20272,38,103604.72,2726.44,26088.05,3,32.26315789473684,0.631578947368421,38,38,0.07894736842105263,30,Moderate,Individual,United States,68,4695.2,Low
CUST20273,41,180894.88,4412.070243902439,80764.52,2,26.170731707317074,0.4634146341463415,41,41,0.04878048780487805,23,Low,Individual,United States,100,55327.01,Low
CUST20274,27,114957.04,4257.668148148148,63820.74,1,22.703703703703702,0.6296296296296297,27,27,0.037037037037037035,24,Low,Individual,United States,37,31418.12,Low
CUST20275,32,86797.70999999999,2712.4284374999997,8475.97,2,27.90625,0.9375,32,32,0.0625,33,Moderate,Individual,India,23,29246.06,Low
CUST20276,29,186181.33,6420.045862068965,101954.17,3,35.44827586206897,1.0,29,29,0.10344827586206896,40,Moderate,Individual,Canada,57,6841.81,High
CUST20277,36,115044.12,3195.67,20689.01,2,31.416666666666668,0.5277777777777778,35,36,0.05555555555555555,27,Low,Individual,United States,92,14606.99,Low
CUST20278,39,86036.6,2206.0666666666666,11895.87,3,28.076923076923077,0.9743589743589743,39,39,0.07692307692307693,35,Moderate,Business,Mexico,3,30766.01,Low
CUST20279,36,73184.72,2032.908888888889,9769.87,2,29.97222222222222,1.0,36,36,0.05555555555555555,35,Moderate,Individual,Canada,14,12208.62,Moderate
CUST20280,31,70195.21,2264.361612903226,9302.33,0,25.0,0.9354838709677419,31,31,0.0,30,Moderate,Individual,Brazil,98,24212.52,Low
CUST20281,38,131297.29,3455.1918421052633,25398.75,0,24.210526315789473,0.42105263157894735,37,38,0.0,19,Low,Business,United States,66,12731.32,High
CUST20282,34,73834.33,2171.5979411764706,12670.47,2,35.911764705882355,1.0,34,34,0.058823529411764705,38,Moderate,Individual,Canada,61,5267.98,Low
CUST20283,39,132856.38,3406.5738461538463,23325.8,11,46.53846153846154,0.8974358974358975,39,39,0.28205128205128205,49,Moderate,Individual,United Kingdom,28,1932.06,Low
CUST20284,33,84995.05,2575.607575757576,10125.77,3,29.696969696969695,0.48484848484848486,32,33,0.09090909090909091,26,Low,Individual,United States,29,7840.02,Low
CUST20285,39,100176.93,2568.6392307692304,11183.01,0,22.487179487179485,0.5384615384615384,39,39,0.0,21,Low,Business,United States,37,18821.76,Moderate
CUST20286,33,92484.31,2802.554848484848,18346.08,0,21.575757575757574,0.3333333333333333,32,33,0.0,16,Low,Business,United States,119,23052.22,Low
CUST20287,31,159751.86,5153.285806451612,74086.04,3,32.645161290322584,0.9032258064516129,31,31,0.0967741935483871,36,Moderate,Individual,Nigeria,120,17157.87,Low
CUST20288,40,114144.67,2853.61675,11098.89,1,26.6,0.475,40,40,0.025,22,Low,Individual,United States,103,8527.65,Low
CUST20289,36,76999.15000000001,2138.865277777778,12856.78,2,37.333333333333336,0.8888888888888888,36,36,0.05555555555555555,37,Moderate,Business,Canada,13,6605.52,Low
CUST20290,34,242924.13999999998,7144.8276470588235,147265.62,2,32.6764705882353,0.9411764705882353,34,34,0.058823529411764705,36,Moderate,Individual,India,27,33935.94,Moderate
CUST20291,36,100040.44,2778.9011111111113,22432.72,1,34.05555555555556,0.9166666666666666,35,36,0.027777777777777776,35,Moderate,Business,Nigeria,70,6550.5,Low
CUST20292,35,81064.22,2316.1205714285716,9586.33,0,24.6,0.9428571428571428,35,35,0.0,30,Moderate,Individual,India,54,33201.36,High
CUST20293,33,74845.58,2268.0478787878787,12548.24,0,21.848484848484848,0.6666666666666666,33,32,0.0,23,Low,Individual,United States,111,23165.23,Low
CUST20294,28,54214.69,1936.2389285714287,6271.64,2,28.714285714285715,0.9285714285714286,28,28,0.07142857142857142,34,Moderate,Individual,United Kingdom,53,22571.64,Low
CUST20295,30,66402.81999999999,2213.427333333333,18310.45,1,31.6,0.9666666666666667,30,30,0.03333333333333333,35,Moderate,Individual,Brazil,23,9185.93,High
CUST20296,33,113553.73,3441.022121212121,14896.72,5,28.87878787878788,0.24242424242424243,33,33,0.15151515151515152,23,Low,Individual,United States,115,9536.71,Moderate
CUST20297,50,106705.28,2134.1056,10386.9,1,27.12,0.5,50,50,0.02,23,Low,Business,United States,14,14878.01,Low
CUST20298,30,56659.86,1888.662,5497.19,4,41.6,0.9666666666666667,30,29,0.13333333333333333,43,Moderate,Individual,Canada,75,3289.06,Moderate
CUST20299,33,60631.159999999996,1837.3078787878787,6407.46,1,24.333333333333332,0.9696969696969697,33,33,0.030303030303030304,31,Moderate,Individual,Brazil,28,37440.73,Moderate
CUST20300,33,79163.0,2398.878787878788,11080.56,1,25.666666666666668,0.48484848484848486,31,33,0.030303030303030304,22,Low,Business,United States,48,10222.64,Low
CUST20301,29,94813.0,3269.4137931034484,22472.45,2,32.48275862068966,0.9310344827586207,28,29,0.06896551724137931,36,Moderate,Individual,Canada,40,13911.76,Low
CUST20302,46,145488.15,3162.785869565217,13078.42,0,21.91304347826087,0.43478260869565216,45,46,0.0,19,Low,Individual,United States,105,30924.17,Low
CUST20303,42,101132.56999999999,2407.918333333333,9595.11,0,26.38095238095238,0.9523809523809523,42,42,0.0,31,Moderate,Individual,Canada,2,17115.56,Low
CUST20304,35,144826.02,4137.886285714286,59139.06,1,22.771428571428572,0.4,35,35,0.02857142857142857,19,Low,Business,United States,23,30786.76,Low
CUST20305,42,106759.79,2541.899761904762,15031.92,5,30.904761904761905,0.9047619047619048,42,41,0.11904761904761904,36,Moderate,Individual,Canada,84,8120.89,Moderate
CUST20306,25,71273.14,2850.9256,14195.72,2,27.4,0.48,25,25,0.08,25,Low,Individual,United States,41,17530.13,Low
CUST20307,25,57006.89,2280.2756,7780.6,3,38.8,0.48,25,25,0.12,31,Moderate,Individual,United States,91,3215.47,Low
CUST20308,29,71387.26,2461.6296551724135,9916.5,4,35.58620689655172,0.5862068965517241,29,29,0.13793103448275862,33,Moderate,Individual,United States,100,4702.6,Low
CUST20309,30,111988.67,3732.9556666666667,15955.47,1,25.466666666666665,0.6,30,30,0.03333333333333333,25,Low,Business,United States,52,48293.05,Low
CUST20310,45,227903.12,5064.513777777777,103294.23,4,31.866666666666667,0.4444444444444444,44,44,0.08888888888888889,26,Low,Individual,United States,78,10066.87,Low
CUST20311,45,126892.16,2819.825777777778,13162.51,0,24.288888888888888,0.4222222222222222,45,44,0.0,19,Low,Individual,United States,6,23843.51,Low
CUST20312,36,114940.2,3192.7833333333333,27426.1,2,30.38888888888889,0.9722222222222222,35,35,0.05555555555555555,35,Moderate,Individual,Mexico,31,8827.61,Low
CUST20313,32,91291.83,2852.8696875,7762.12,1,31.65625,0.28125,32,32,0.03125,21,Low,Individual,United States,55,9138.6,Moderate
CUST20314,44,123828.83,2814.291590909091,10794.79,10,41.86363636363637,0.9090909090909091,44,43,0.22727272727272727,45,Moderate,Individual,Canada,47,4243.81,Low
CUST20315,41,142520.42,3476.107804878049,17696.2,2,28.26829268292683,0.9512195121951219,41,41,0.04878048780487805,33,Moderate,Business,Nigeria,97,19269.18,Moderate
CUST20316,39,79905.16,2048.8502564102564,7401.06,3,28.692307692307693,0.9487179487179487,39,39,0.07692307692307693,35,Moderate,Individual,Turkey,91,127879.77,High
CUST20317,35,85424.71,2440.706,8085.34,2,29.914285714285715,0.9714285714285714,35,35,0.05714285714285714,35,Moderate,Individual,India,109,11194.5,Low
CUST20318,38,90643.91,2385.366052631579,22207.34,3,27.973684210526315,1.0,38,38,0.07894736842105263,35,Moderate,Individual,India,84,10550.08,Low
CUST20319,32,73929.73999999999,2310.3043749999997,10456.14,0,25.53125,0.9375,32,32,0.0,30,Moderate,Individual,United Kingdom,115,41622.05,High
CUST20320,41,128256.44,3128.205853658537,19767.31,4,33.75609756097561,0.926829268292683,41,41,0.0975609756097561,37,Moderate,Individual,Canada,10,7774.6,Low
CUST20321,33,113573.62,3441.6248484848484,37820.6,2,31.90909090909091,0.9393939393939394,33,33,0.06060606060606061,35,Moderate,Individual,United Kingdom,105,7179.12,Low
CUST20322,44,160799.34,3654.5304545454546,16701.75,3,32.43181818181818,0.9772727272727273,44,43,0.06818181818181818,37,Moderate,Individual,Nigeria,18,17564.68,Low
CUST20323,37,120479.2,3256.1945945945945,39651.33,1,25.64864864864865,0.3783783783783784,37,37,0.02702702702702703,20,Low,Business,United States,64,11991.91,Moderate
CUST20324,33,124149.82,3762.115757575758,23027.98,0,27.303030303030305,0.42424242424242425,33,33,0.0,21,Low,Individual,United States,104,21850.96,Moderate
CUST20325,38,189340.52,4982.645263157894,41806.04,1,25.94736842105263,0.34210526315789475,38,38,0.02631578947368421,19,Low,Business,United States,67,11878.04,Low
CUST20326,41,126856.69,3094.0656097560977,12340.51,13,48.36585365853659,1.0,41,41,0.3170731707317073,53,High,Business,United Arab Emirates,10,2472.93,Low
CUST20327,34,90396.5,2658.720588235294,14758.41,1,29.676470588235293,0.5588235294117647,34,34,0.029411764705882353,26,Low,Individual,United States,45,7087.17,Low
CUST20328,34,46993.96,1382.1752941176471,3689.53,2,30.08823529411765,0.5882352941176471,34,34,0.058823529411764705,27,Low,Individual,United States,7,6639.76,Moderate
CUST20329,28,49727.67,1775.9882142857143,5017.82,2,33.17857142857143,0.42857142857142855,28,27,0.07142857142857142,26,Low,Individual,United States,70,4355.05,Moderate
CUST20330,38,110027.59,2895.462894736842,14595.74,3,35.78947368421053,0.5,38,38,0.07894736842105263,29,Low,Individual,United States,76,4868.32,Low
CUST20331,46,152288.36,3310.6165217391303,50775.6,1,26.456521739130434,0.5,46,46,0.021739130434782608,23,Low,Business,United States,8,13183.58,Low
CUST20332,33,84729.8,2567.569696969697,14001.42,3,30.90909090909091,0.48484848484848486,33,32,0.09090909090909091,27,Low,Individual,United States,120,6618.7,Low
CUST20333,35,175567.43999999997,5016.21257142857,68636.04,2,25.771428571428572,0.4857142857142857,35,35,0.05714285714285714,23,Low,Individual,United States,13,17007.7,Moderate
CUST20334,32,107182.06999999999,3349.4396874999998,12848.3,1,28.53125,0.375,32,32,0.03125,21,Low,Individual,United States,29,11530.26,Moderate
CUST20335,39,139813.56,3584.9630769230766,28124.7,2,28.025641025641026,0.46153846153846156,39,38,0.05128205128205128,24,Low,Individual,United States,99,16974.75,Low
CUST20336,46,164346.69,3572.754130434783,41914.11,1,29.0,0.45652173913043476,46,46,0.021739130434782608,23,Low,Business,United States,29,7296.1,Low
CUST20337,37,66205.56,1789.3394594594595,8244.86,9,41.54054054054054,0.918918918918919,37,37,0.24324324324324326,46,Moderate,Individual,United Arab Emirates,63,2090.32,High
CUST20338,35,95880.53,2739.443714285714,14094.6,4,35.51428571428571,0.45714285714285713,35,35,0.11428571428571428,29,Low,Individual,United States,108,4948.69,Moderate
CUST20339,32,50703.9,1584.496875,5867.15,3,38.21875,0.4375,32,32,0.09375,29,Low,Individual,United States,109,2269.42,High
CUST20340,41,100747.91,2457.2660975609756,11930.89,2,32.65853658536585,0.975609756097561,41,41,0.04878048780487805,36,Moderate,Individual,Nigeria,23,7195.14,Low
CUST20341,31,91024.02,2936.2587096774196,31256.55,3,34.903225806451616,0.967741935483871,31,30,0.0967741935483871,38,Moderate,Individual,Canada,52,5713.19,Low
CUST20342,34,123038.61,3618.7826470588234,15451.49,1,35.05882352941177,0.9117647058823529,34,34,0.029411764705882353,35,Moderate,Individual,Canada,56,8509.74,Low
CUST20343,37,103612.27,2800.3316216216217,8219.36,5,39.189189189189186,0.972972972972973,37,37,0.13513513513513514,42,Moderate,Individual,Turkey,27,5106.84,Low
CUST20344,34,87171.4,2563.8647058823526,13222.04,3,31.5,0.9705882352941176,34,34,0.08823529411764706,37,Moderate,Individual,Nigeria,3,9282.04,Low
